  t         w[0]         w[1]
13.348  3.00747e-17        20000
13.349  2.99546e-17        20000
13.35   2.9835e-17        20000
13.351  2.97159e-17        20000
13.352  2.95973e-17        20000
13.353  2.94792e-17        20000
13.354  2.93615e-17        20000
13.355  2.92443e-17        20000
13.356  2.91275e-17        20000
13.357  2.90113e-17        20000
13.358  2.88954e-17        20000
13.359  2.87801e-17        20000
13.36  2.86652e-17        20000
13.361  2.85508e-17        20000
13.362  2.84368e-17        20000
13.363  2.83233e-17        20000
13.364  2.82102e-17        20000
13.365  2.80976e-17        20000
13.366  2.79854e-17        20000
13.367  2.78737e-17        20000
13.368  2.77624e-17        20000
13.369  2.76516e-17        20000
13.37  2.75412e-17        20000
13.371  2.74313e-17        20000
13.372  2.73218e-17        20000
13.373  2.72127e-17        20000
13.374  2.71041e-17        20000
13.375  2.69959e-17        20000
13.376  2.68881e-17        20000
13.377  2.67808e-17        20000
13.378  2.66739e-17        20000
13.379  2.65674e-17        20000
13.38  2.64613e-17        20000
13.381  2.63557e-17        20000
13.382  2.62505e-17        20000
13.383  2.61457e-17        20000
13.384  2.60413e-17        20000
13.385  2.59373e-17        20000
13.386  2.58338e-17        20000
13.387  2.57307e-17        20000
13.388   2.5628e-17        20000
13.389  2.55256e-17        20000
13.39  2.54238e-17        20000
13.391  2.53223e-17        20000
13.392  2.52212e-17        20000
13.393  2.51205e-17        20000
13.394  2.50202e-17        20000
13.395  2.49203e-17        20000
13.396  2.48208e-17        20000
13.397  2.47218e-17        20000
13.398  2.46231e-17        20000
13.399  2.45248e-17        20000
13.4  2.44269e-17        20000
13.401  2.43294e-17        20000
13.402  2.42322e-17        20000
13.403  2.41355e-17        20000
13.404  2.40392e-17        20000
13.405  2.39432e-17        20000
13.406  2.38476e-17        20000
13.407  2.37524e-17        20000
13.408  2.36576e-17        20000
13.409  2.35631e-17        20000
13.41  2.34691e-17        20000
13.411  2.33754e-17        20000
13.412  2.32821e-17        20000
13.413  2.31891e-17        20000
13.414  2.30966e-17        20000
13.415  2.30044e-17        20000
13.416  2.29125e-17        20000
13.417  2.28211e-17        20000
13.418    2.273e-17        20000
13.419  2.26392e-17        20000
13.42  2.25488e-17        20000
13.421  2.24588e-17        20000
13.422  2.23692e-17        20000
13.423  2.22799e-17        20000
13.424  2.21909e-17        20000
13.425  2.21023e-17        20000
13.426  2.20141e-17        20000
13.427  2.19262e-17        20000
13.428  2.18387e-17        20000
13.429  2.17515e-17        20000
13.43  2.16647e-17        20000
13.431  2.15782e-17        20000
13.432  2.14921e-17        20000
13.433  2.14063e-17        20000
13.434  2.13208e-17        20000
13.435  2.12357e-17        20000
13.436  2.11509e-17        20000
13.437  2.10665e-17        20000
13.438  2.09824e-17        20000
13.439  2.08986e-17        20000
13.44  2.08152e-17        20000
13.441  2.07321e-17        20000
13.442  2.06493e-17        20000
13.443  2.05669e-17        20000
13.444  2.04848e-17        20000
13.445   2.0403e-17        20000
13.446  2.03216e-17        20000
13.447  2.02405e-17        20000
13.448  2.01597e-17        20000
13.449  2.00792e-17        20000
13.45   1.9999e-17        20000
13.451  1.99192e-17        20000
13.452  1.98397e-17        20000
13.453  1.97605e-17        20000
13.454  1.96816e-17        20000
13.455   1.9603e-17        20000
13.456  1.95248e-17        20000
13.457  1.94468e-17        20000
13.458  1.93692e-17        20000
13.459  1.92919e-17        20000
13.46  1.92149e-17        20000
13.461  1.91382e-17        20000
13.462  1.90618e-17        20000
13.463  1.89857e-17        20000
13.464  1.89099e-17        20000
13.465  1.88344e-17        20000
13.466  1.87592e-17        20000
13.467  1.86843e-17        20000
13.468  1.86097e-17        20000
13.469  1.85354e-17        20000
13.47  1.84614e-17        20000
13.471  1.83877e-17        20000
13.472  1.83143e-17        20000
13.473  1.82412e-17        20000
13.474  1.81684e-17        20000
13.475  1.80959e-17        20000
13.476  1.80236e-17        20000
13.477  1.79517e-17        20000
13.478    1.788e-17        20000
13.479  1.78086e-17        20000
13.48  1.77375e-17        20000
13.481  1.76667e-17        20000
13.482  1.75962e-17        20000
13.483   1.7526e-17        20000
13.484   1.7456e-17        20000
13.485  1.73863e-17        20000
13.486  1.73169e-17        20000
13.487  1.72478e-17        20000
13.488  1.71789e-17        20000
13.489  1.71104e-17        20000
13.49   1.7042e-17        20000
13.491   1.6974e-17        20000
13.492  1.69063e-17        20000
13.493  1.68388e-17        20000
13.494  1.67715e-17        20000
13.495  1.67046e-17        20000
13.496  1.66379e-17        20000
13.497  1.65715e-17        20000
13.498  1.65053e-17        20000
13.499  1.64394e-17        20000
13.5  1.63738e-17        20000
13.501  1.63085e-17        20000
13.502  1.62434e-17        20000
13.503  1.61785e-17        20000
13.504  1.61139e-17        20000
13.505  1.60496e-17        20000
13.506  1.59855e-17        20000
13.507  1.59217e-17        20000
13.508  1.58582e-17        20000
13.509  1.57948e-17        20000
13.51  1.57318e-17        20000
13.511   1.5669e-17        20000
13.512  1.56064e-17        20000
13.513  1.55441e-17        20000
13.514  1.54821e-17        20000
13.515  1.54203e-17        20000
13.516  1.53587e-17        20000
13.517  1.52974e-17        20000
13.518  1.52363e-17        20000
13.519  1.51755e-17        20000
13.52  1.51149e-17        20000
13.521  1.50546e-17        20000
13.522  1.49945e-17        20000
13.523  1.49346e-17        20000
13.524   1.4875e-17        20000
13.525  1.48156e-17        20000
13.526  1.47565e-17        20000
13.527  1.46976e-17        20000
13.528  1.46389e-17        20000
13.529  1.45805e-17        20000
13.53  1.45223e-17        20000
13.531  1.44643e-17        20000
13.532  1.44066e-17        20000
13.533  1.43491e-17        20000
13.534  1.42918e-17        20000
13.535  1.42347e-17        20000
13.536  1.41779e-17        20000
13.537  1.41213e-17        20000
13.538  1.40649e-17        20000
13.539  1.40088e-17        20000
13.54  1.39528e-17        20000
13.541  1.38972e-17        20000
13.542  1.38417e-17        20000
13.543  1.37864e-17        20000
13.544  1.37314e-17        20000
13.545  1.36766e-17        20000
13.546   1.3622e-17        20000
13.547  1.35676e-17        20000
13.548  1.35134e-17        20000
13.549  1.34595e-17        20000
13.55  1.34058e-17        20000
13.551  1.33522e-17        20000
13.552  1.32989e-17        20000
13.553  1.32458e-17        20000
13.554   1.3193e-17        20000
13.555  1.31403e-17        20000
13.556  1.30878e-17        20000
13.557  1.30356e-17        20000
13.558  1.29836e-17        20000
13.559  1.29317e-17        20000
13.56  1.28801e-17        20000
13.561  1.28287e-17        20000
13.562  1.27775e-17        20000
13.563  1.27265e-17        20000
13.564  1.26757e-17        20000
13.565  1.26251e-17        20000
13.566  1.25747e-17        20000
13.567  1.25245e-17        20000
13.568  1.24745e-17        20000
13.569  1.24247e-17        20000
13.57  1.23751e-17        20000
13.571  1.23257e-17        20000
13.572  1.22765e-17        20000
13.573  1.22275e-17        20000
13.574  1.21786e-17        20000
13.575    1.213e-17        20000
13.576  1.20816e-17        20000
13.577  1.20334e-17        20000
13.578  1.19853e-17        20000
13.579  1.19375e-17        20000
13.58  1.18898e-17        20000
13.581  1.18424e-17        20000
13.582  1.17951e-17        20000
13.583   1.1748e-17        20000
13.584  1.17011e-17        20000
13.585  1.16544e-17        20000
13.586  1.16079e-17        20000
13.587  1.15615e-17        20000
13.588  1.15154e-17        20000
13.589  1.14694e-17        20000
13.59  1.14236e-17        20000
13.591   1.1378e-17        20000
13.592  1.13326e-17        20000
13.593  1.12874e-17        20000
13.594  1.12423e-17        20000
13.595  1.11974e-17        20000
13.596  1.11527e-17        20000
13.597  1.11082e-17        20000
13.598  1.10639e-17        20000
13.599  1.10197e-17        20000
13.6  1.09757e-17        20000
13.601  1.09319e-17        20000
13.602  1.08882e-17        20000
13.603  1.08448e-17        20000
13.604  1.08015e-17        20000
13.605  1.07584e-17        20000
13.606  1.07154e-17        20000
13.607  1.06726e-17        20000
13.608    1.063e-17        20000
13.609  1.05876e-17        20000
13.61  1.05453e-17        20000
13.611  1.05032e-17        20000
13.612  1.04613e-17        20000
13.613  1.04195e-17        20000
13.614   1.0378e-17        20000
13.615  1.03365e-17        20000
13.616  1.02953e-17        20000
13.617  1.02542e-17        20000
13.618  1.02132e-17        20000
13.619  1.01725e-17        20000
13.62  1.01318e-17        20000
13.621  1.00914e-17        20000
13.622  1.00511e-17        20000
13.623   1.0011e-17        20000
13.624  9.97103e-18        20000
13.625  9.93122e-18        20000
13.626  9.89158e-18        20000
13.627  9.85209e-18        20000
13.628  9.81276e-18        20000
13.629  9.77359e-18        20000
13.63  9.73457e-18        20000
13.631  9.69571e-18        20000
13.632  9.65701e-18        20000
13.633  9.61846e-18        20000
13.634  9.58006e-18        20000
13.635  9.54182e-18        20000
13.636  9.50372e-18        20000
13.637  9.46579e-18        20000
13.638    9.428e-18        20000
13.639  9.39036e-18        20000
13.64  9.35288e-18        20000
13.641  9.31554e-18        20000
13.642  9.27835e-18        20000
13.643  9.24131e-18        20000
13.644  9.20442e-18        20000
13.645  9.16768e-18        20000
13.646  9.13108e-18        20000
13.647  9.09463e-18        20000
13.648  9.05832e-18        20000
13.649  9.02216e-18        20000
13.65  8.98614e-18        20000
13.651  8.95027e-18        20000
13.652  8.91454e-18        20000
13.653  8.87895e-18        20000
13.654  8.84351e-18        20000
13.655  8.80821e-18        20000
13.656  8.77304e-18        20000
13.657  8.73802e-18        20000
13.658  8.70314e-18        20000
13.659   8.6684e-18        20000
13.66  8.63379e-18        20000
13.661  8.59933e-18        20000
13.662    8.565e-18        20000
13.663  8.53081e-18        20000
13.664  8.49675e-18        20000
13.665  8.46283e-18        20000
13.666  8.42905e-18        20000
13.667   8.3954e-18        20000
13.668  8.36188e-18        20000
13.669   8.3285e-18        20000
13.67  8.29526e-18        20000
13.671  8.26214e-18        20000
13.672  8.22916e-18        20000
13.673  8.19631e-18        20000
13.674  8.16359e-18        20000
13.675    8.131e-18        20000
13.676  8.09854e-18        20000
13.677  8.06621e-18        20000
13.678  8.03401e-18        20000
13.679  8.00194e-18        20000
13.68  7.96999e-18        20000
13.681  7.93818e-18        20000
13.682  7.90649e-18        20000
13.683  7.87493e-18        20000
13.684  7.84349e-18        20000
13.685  7.81218e-18        20000
13.686  7.78099e-18        20000
13.687  7.74993e-18        20000
13.688  7.71899e-18        20000
13.689  7.68818e-18        20000
13.69  7.65749e-18        20000
13.691  7.62692e-18        20000
13.692  7.59647e-18        20000
13.693  7.56615e-18        20000
13.694  7.53594e-18        20000
13.695  7.50586e-18        20000
13.696  7.47589e-18        20000
13.697  7.44605e-18        20000
13.698  7.41633e-18        20000
13.699  7.38672e-18        20000
13.7  7.35723e-18        20000
13.701  7.32786e-18        20000
13.702  7.29861e-18        20000
13.703  7.26947e-18        20000
13.704  7.24045e-18        20000
13.705  7.21155e-18        20000
13.706  7.18276e-18        20000
13.707  7.15409e-18        20000
13.708  7.12553e-18        20000
13.709  7.09708e-18        20000
13.71  7.06875e-18        20000
13.711  7.04053e-18        20000
13.712  7.01243e-18        20000
13.713  6.98443e-18        20000
13.714  6.95655e-18        20000
13.715  6.92878e-18        20000
13.716  6.90112e-18        20000
13.717  6.87357e-18        20000
13.718  6.84613e-18        20000
13.719   6.8188e-18        20000
13.72  6.79158e-18        20000
13.721  6.76447e-18        20000
13.722  6.73747e-18        20000
13.723  6.71057e-18        20000
13.724  6.68378e-18        20000
13.725   6.6571e-18        20000
13.726  6.63052e-18        20000
13.727  6.60405e-18        20000
13.728  6.57769e-18        20000
13.729  6.55143e-18        20000
13.73  6.52528e-18        20000
13.731  6.49923e-18        20000
13.732  6.47329e-18        20000
13.733  6.44744e-18        20000
13.734  6.42171e-18        20000
13.735  6.39607e-18        20000
13.736  6.37054e-18        20000
13.737  6.34511e-18        20000
13.738  6.31978e-18        20000
13.739  6.29455e-18        20000
13.74  6.26942e-18        20000
13.741  6.24439e-18        20000
13.742  6.21946e-18        20000
13.743  6.19464e-18        20000
13.744  6.16991e-18        20000
13.745  6.14528e-18        20000
13.746  6.12074e-18        20000
13.747  6.09631e-18        20000
13.748  6.07197e-18        20000
13.749  6.04773e-18        20000
13.75  6.02359e-18        20000
13.751  5.99955e-18        20000
13.752   5.9756e-18        20000
13.753  5.95174e-18        20000
13.754  5.92798e-18        20000
13.755  5.90432e-18        20000
13.756  5.88075e-18        20000
13.757  5.85727e-18        20000
13.758  5.83389e-18        20000
13.759   5.8106e-18        20000
13.76   5.7874e-18        20000
13.761   5.7643e-18        20000
13.762  5.74129e-18        20000
13.763  5.71837e-18        20000
13.764  5.69554e-18        20000
13.765  5.67281e-18        20000
13.766  5.65016e-18        20000
13.767   5.6276e-18        20000
13.768  5.60514e-18        20000
13.769  5.58276e-18        20000
13.77  5.56048e-18        20000
13.771  5.53828e-18        20000
13.772  5.51617e-18        20000
13.773  5.49415e-18        20000
13.774  5.47222e-18        20000
13.775  5.45037e-18        20000
13.776  5.42861e-18        20000
13.777  5.40694e-18        20000
13.778  5.38536e-18        20000
13.779  5.36386e-18        20000
13.78  5.34245e-18        20000
13.781  5.32112e-18        20000
13.782  5.29988e-18        20000
13.783  5.27872e-18        20000
13.784  5.25765e-18        20000
13.785  5.23666e-18        20000
13.786  5.21575e-18        20000
13.787  5.19493e-18        20000
13.788   5.1742e-18        20000
13.789  5.15354e-18        20000
13.79  5.13297e-18        20000
13.791  5.11248e-18        20000
13.792  5.09207e-18        20000
13.793  5.07174e-18        20000
13.794  5.05149e-18        20000
13.795  5.03133e-18        20000
13.796  5.01124e-18        20000
13.797  4.99124e-18        20000
13.798  4.97131e-18        20000
13.799  4.95147e-18        20000
13.8   4.9317e-18        20000
13.801  4.91201e-18        20000
13.802   4.8924e-18        20000
13.803  4.87287e-18        20000
13.804  4.85342e-18        20000
13.805  4.83405e-18        20000
13.806  4.81475e-18        20000
13.807  4.79553e-18        20000
13.808  4.77638e-18        20000
13.809  4.75732e-18        20000
13.81  4.73833e-18        20000
13.811  4.71941e-18        20000
13.812  4.70057e-18        20000
13.813  4.68181e-18        20000
13.814  4.66312e-18        20000
13.815   4.6445e-18        20000
13.816  4.62596e-18        20000
13.817  4.60749e-18        20000
13.818   4.5891e-18        20000
13.819  4.57078e-18        20000
13.82  4.55253e-18        20000
13.821  4.53436e-18        20000
13.822  4.51626e-18        20000
13.823  4.49823e-18        20000
13.824  4.48027e-18        20000
13.825  4.46239e-18        20000
13.826  4.44457e-18        20000
13.827  4.42683e-18        20000
13.828  4.40916e-18        20000
13.829  4.39156e-18        20000
13.83  4.37403e-18        20000
13.831  4.35656e-18        20000
13.832  4.33917e-18        20000
13.833  4.32185e-18        20000
13.834   4.3046e-18        20000
13.835  4.28741e-18        20000
13.836   4.2703e-18        20000
13.837  4.25325e-18        20000
13.838  4.23627e-18        20000
13.839  4.21936e-18        20000
13.84  4.20252e-18        20000
13.841  4.18574e-18        20000
13.842  4.16903e-18        20000
13.843  4.15239e-18        20000
13.844  4.13581e-18        20000
13.845   4.1193e-18        20000
13.846  4.10286e-18        20000
13.847  4.08648e-18        20000
13.848  4.07017e-18        20000
13.849  4.05392e-18        20000
13.85  4.03773e-18        20000
13.851  4.02162e-18        20000
13.852  4.00556e-18        20000
13.853  3.98957e-18        20000
13.854  3.97364e-18        20000
13.855  3.95778e-18        20000
13.856  3.94198e-18        20000
13.857  3.92625e-18        20000
13.858  3.91057e-18        20000
13.859  3.89496e-18        20000
13.86  3.87941e-18        20000
13.861  3.86393e-18        20000
13.862   3.8485e-18        20000
13.863  3.83314e-18        20000
13.864  3.81784e-18        20000
13.865   3.8026e-18        20000
13.866  3.78742e-18        20000
13.867   3.7723e-18        20000
13.868  3.75724e-18        20000
13.869  3.74224e-18        20000
13.87   3.7273e-18        20000
13.871  3.71242e-18        20000
13.872   3.6976e-18        20000
13.873  3.68284e-18        20000
13.874  3.66814e-18        20000
13.875  3.65349e-18        20000
13.876  3.63891e-18        20000
13.877  3.62438e-18        20000
13.878  3.60991e-18        20000
13.879   3.5955e-18        20000
13.88  3.58115e-18        20000
13.881  3.56685e-18        20000
13.882  3.55261e-18        20000
13.883  3.53843e-18        20000
13.884  3.52431e-18        20000
13.885  3.51024e-18        20000
13.886  3.49622e-18        20000
13.887  3.48227e-18        20000
13.888  3.46837e-18        20000
13.889  3.45452e-18        20000
13.89  3.44073e-18        20000
13.891    3.427e-18        20000
13.892  3.41331e-18        20000
13.893  3.39969e-18        20000
13.894  3.38612e-18        20000
13.895   3.3726e-18        20000
13.896  3.35914e-18        20000
13.897  3.34573e-18        20000
13.898  3.33237e-18        20000
13.899  3.31907e-18        20000
13.9  3.30582e-18        20000
13.901  3.29262e-18        20000
13.902  3.27948e-18        20000
13.903  3.26638e-18        20000
13.904  3.25335e-18        20000
13.905  3.24036e-18        20000
13.906  3.22742e-18        20000
13.907  3.21454e-18        20000
13.908  3.20171e-18        20000
13.909  3.18892e-18        20000
13.91  3.17619e-18        20000
13.911  3.16352e-18        20000
13.912  3.15089e-18        20000
13.913  3.13831e-18        20000
13.914  3.12578e-18        20000
13.915   3.1133e-18        20000
13.916  3.10087e-18        20000
13.917  3.08849e-18        20000
13.918  3.07617e-18        20000
13.919  3.06389e-18        20000
13.92  3.05165e-18        20000
13.921  3.03947e-18        20000
13.922  3.02734e-18        20000
13.923  3.01525e-18        20000
13.924  3.00322e-18        20000
13.925  2.99123e-18        20000
13.926  2.97929e-18        20000
13.927  2.96739e-18        20000
13.928  2.95555e-18        20000
13.929  2.94375e-18        20000
13.93    2.932e-18        20000
13.931  2.92029e-18        20000
13.932  2.90863e-18        20000
13.933  2.89702e-18        20000
13.934  2.88546e-18        20000
13.935  2.87394e-18        20000
13.936  2.86247e-18        20000
13.937  2.85104e-18        20000
13.938  2.83966e-18        20000
13.939  2.82832e-18        20000
13.94  2.81703e-18        20000
13.941  2.80579e-18        20000
13.942  2.79459e-18        20000
13.943  2.78343e-18        20000
13.944  2.77232e-18        20000
13.945  2.76125e-18        20000
13.946  2.75023e-18        20000
13.947  2.73925e-18        20000
13.948  2.72831e-18        20000
13.949  2.71742e-18        20000
13.95  2.70657e-18        20000
13.951  2.69577e-18        20000
13.952  2.68501e-18        20000
13.953  2.67429e-18        20000
13.954  2.66361e-18        20000
13.955  2.65298e-18        20000
13.956  2.64239e-18        20000
13.957  2.63184e-18        20000
13.958  2.62134e-18        20000
13.959  2.61087e-18        20000
13.96  2.60045e-18        20000
13.961  2.59007e-18        20000
13.962  2.57973e-18        20000
13.963  2.56943e-18        20000
13.964  2.55917e-18        20000
13.965  2.54896e-18        20000
13.966  2.53878e-18        20000
13.967  2.52865e-18        20000
13.968  2.51855e-18        20000
13.969   2.5085e-18        20000
13.97  2.49848e-18        20000
13.971  2.48851e-18        20000
13.972  2.47857e-18        20000
13.973  2.46868e-18        20000
13.974  2.45883e-18        20000
13.975  2.44901e-18        20000
13.976  2.43923e-18        20000
13.977   2.4295e-18        20000
13.978   2.4198e-18        20000
13.979  2.41014e-18        20000
13.98  2.40052e-18        20000
13.981  2.39093e-18        20000
13.982  2.38139e-18        20000
13.983  2.37188e-18        20000
13.984  2.36241e-18        20000
13.985  2.35298e-18        20000
13.986  2.34359e-18        20000
13.987  2.33423e-18        20000
13.988  2.32492e-18        20000
13.989  2.31563e-18        20000
13.99  2.30639e-18        20000
13.991  2.29718e-18        20000
13.992  2.28801e-18        20000
13.993  2.27888e-18        20000
13.994  2.26978e-18        20000
13.995  2.26072e-18        20000
13.996   2.2517e-18        20000
13.997  2.24271e-18        20000
13.998  2.23375e-18        20000
13.999  2.22484e-18        20000
 14  2.21596e-18        20000
14.001  2.20711e-18        20000
14.002   2.1983e-18        20000
14.003  2.18952e-18        20000
14.004  2.18078e-18        20000
14.005  2.17208e-18        20000
14.006  2.16341e-18        20000
14.007  2.15477e-18        20000
14.008  2.14617e-18        20000
14.009   2.1376e-18        20000
14.01  2.12907e-18        20000
14.011  2.12057e-18        20000
14.012   2.1121e-18        20000
14.013  2.10367e-18        20000
14.014  2.09527e-18        20000
14.015  2.08691e-18        20000
14.016  2.07858e-18        20000
14.017  2.07028e-18        20000
14.018  2.06202e-18        20000
14.019  2.05378e-18        20000
14.02  2.04558e-18        20000
14.021  2.03742e-18        20000
14.022  2.02929e-18        20000
14.023  2.02118e-18        20000
14.024  2.01312e-18        20000
14.025  2.00508e-18        20000
14.026  1.99708e-18        20000
14.027   1.9891e-18        20000
14.028  1.98116e-18        20000
14.029  1.97325e-18        20000
14.03  1.96538e-18        20000
14.031  1.95753e-18        20000
14.032  1.94972e-18        20000
14.033  1.94193e-18        20000
14.034  1.93418e-18        20000
14.035  1.92646e-18        20000
14.036  1.91877e-18        20000
14.037  1.91111e-18        20000
14.038  1.90348e-18        20000
14.039  1.89588e-18        20000
14.04  1.88831e-18        20000
14.041  1.88077e-18        20000
14.042  1.87327e-18        20000
14.043  1.86579e-18        20000
14.044  1.85834e-18        20000
14.045  1.85092e-18        20000
14.046  1.84353e-18        20000
14.047  1.83617e-18        20000
14.048  1.82884e-18        20000
14.049  1.82154e-18        20000
14.05  1.81427e-18        20000
14.051  1.80703e-18        20000
14.052  1.79981e-18        20000
14.053  1.79263e-18        20000
14.054  1.78547e-18        20000
14.055  1.77835e-18        20000
14.056  1.77125e-18        20000
14.057  1.76418e-18        20000
14.058  1.75713e-18        20000
14.059  1.75012e-18        20000
14.06  1.74313e-18        20000
14.061  1.73617e-18        20000
14.062  1.72924e-18        20000
14.063  1.72234e-18        20000
14.064  1.71546e-18        20000
14.065  1.70862e-18        20000
14.066   1.7018e-18        20000
14.067    1.695e-18        20000
14.068  1.68824e-18        20000
14.069   1.6815e-18        20000
14.07  1.67478e-18        20000
14.071   1.6681e-18        20000
14.072  1.66144e-18        20000
14.073  1.65481e-18        20000
14.074   1.6482e-18        20000
14.075  1.64162e-18        20000
14.076  1.63507e-18        20000
14.077  1.62854e-18        20000
14.078  1.62204e-18        20000
14.079  1.61556e-18        20000
14.08  1.60911e-18        20000
14.081  1.60269e-18        20000
14.082  1.59629e-18        20000
14.083  1.58992e-18        20000
14.084  1.58357e-18        20000
14.085  1.57725e-18        20000
14.086  1.57096e-18        20000
14.087  1.56468e-18        20000
14.088  1.55844e-18        20000
14.089  1.55222e-18        20000
14.09  1.54602e-18        20000
14.091  1.53985e-18        20000
14.092   1.5337e-18        20000
14.093  1.52758e-18        20000
14.094  1.52148e-18        20000
14.095  1.51541e-18        20000
14.096  1.50936e-18        20000
14.097  1.50333e-18        20000
14.098  1.49733e-18        20000
14.099  1.49135e-18        20000
14.1   1.4854e-18        20000
14.101  1.47947e-18        20000
14.102  1.47356e-18        20000
14.103  1.46768e-18        20000
14.104  1.46182e-18        20000
14.105  1.45599e-18        20000
14.106  1.45017e-18        20000
14.107  1.44439e-18        20000
14.108  1.43862e-18        20000
14.109  1.43288e-18        20000
14.11  1.42716e-18        20000
14.111  1.42146e-18        20000
14.112  1.41578e-18        20000
14.113  1.41013e-18        20000
14.114   1.4045e-18        20000
14.115   1.3989e-18        20000
14.116  1.39331e-18        20000
14.117  1.38775e-18        20000
14.118  1.38221e-18        20000
14.119  1.37669e-18        20000
14.12   1.3712e-18        20000
14.121  1.36572e-18        20000
14.122  1.36027e-18        20000
14.123  1.35484e-18        20000
14.124  1.34943e-18        20000
14.125  1.34405e-18        20000
14.126  1.33868e-18        20000
14.127  1.33334e-18        20000
14.128  1.32801e-18        20000
14.129  1.32271e-18        20000
14.13  1.31743e-18        20000
14.131  1.31217e-18        20000
14.132  1.30693e-18        20000
14.133  1.30172e-18        20000
14.134  1.29652e-18        20000
14.135  1.29134e-18        20000
14.136  1.28619e-18        20000
14.137  1.28105e-18        20000
14.138  1.27594e-18        20000
14.139  1.27085e-18        20000
14.14  1.26577e-18        20000
14.141  1.26072e-18        20000
14.142  1.25569e-18        20000
14.143  1.25068e-18        20000
14.144  1.24568e-18        20000
14.145  1.24071e-18        20000
14.146  1.23576e-18        20000
14.147  1.23082e-18        20000
14.148  1.22591e-18        20000
14.149  1.22102e-18        20000
14.15  1.21614e-18        20000
14.151  1.21129e-18        20000
14.152  1.20645e-18        20000
14.153  1.20164e-18        20000
14.154  1.19684e-18        20000
14.155  1.19206e-18        20000
14.156   1.1873e-18        20000
14.157  1.18256e-18        20000
14.158  1.17784e-18        20000
14.159  1.17314e-18        20000
14.16  1.16846e-18        20000
14.161  1.16379e-18        20000
14.162  1.15915e-18        20000
14.163  1.15452e-18        20000
14.164  1.14991e-18        20000
14.165  1.14532e-18        20000
14.166  1.14075e-18        20000
14.167  1.13619e-18        20000
14.168  1.13166e-18        20000
14.169  1.12714e-18        20000
14.17  1.12264e-18        20000
14.171  1.11816e-18        20000
14.172   1.1137e-18        20000
14.173  1.10925e-18        20000
14.174  1.10482e-18        20000
14.175  1.10041e-18        20000
14.176  1.09602e-18        20000
14.177  1.09164e-18        20000
14.178  1.08729e-18        20000
14.179  1.08294e-18        20000
14.18  1.07862e-18        20000
14.181  1.07432e-18        20000
14.182  1.07003e-18        20000
14.183  1.06576e-18        20000
14.184   1.0615e-18        20000
14.185  1.05726e-18        20000
14.186  1.05304e-18        20000
14.187  1.04884e-18        20000
14.188  1.04465e-18        20000
14.189  1.04048e-18        20000
14.19  1.03633e-18        20000
14.191  1.03219e-18        20000
14.192  1.02807e-18        20000
14.193  1.02397e-18        20000
14.194  1.01988e-18        20000
14.195  1.01581e-18        20000
14.196  1.01175e-18        20000
14.197  1.00771e-18        20000
14.198  1.00369e-18        20000
14.199  9.99684e-19        20000
14.2  9.95693e-19        20000
14.201  9.91718e-19        20000
14.202  9.87759e-19        20000
14.203  9.83816e-19        20000
14.204  9.79889e-19        20000
14.205  9.75977e-19        20000
14.206  9.72081e-19        20000
14.207    9.682e-19        20000
14.208  9.64335e-19        20000
14.209  9.60486e-19        20000
14.21  9.56651e-19        20000
14.211  9.52832e-19        20000
14.212  9.49029e-19        20000
14.213   9.4524e-19        20000
14.214  9.41467e-19        20000
14.215  9.37708e-19        20000
14.216  9.33965e-19        20000
14.217  9.30237e-19        20000
14.218  9.26523e-19        20000
14.219  9.22824e-19        20000
14.22  9.19141e-19        20000
14.221  9.15471e-19        20000
14.222  9.11817e-19        20000
14.223  9.08177e-19        20000
14.224  9.04551e-19        20000
14.225   9.0094e-19        20000
14.226  8.97344e-19        20000
14.227  8.93762e-19        20000
14.228  8.90194e-19        20000
14.229   8.8664e-19        20000
14.23  8.83101e-19        20000
14.231  8.79575e-19        20000
14.232  8.76064e-19        20000
14.233  8.72567e-19        20000
14.234  8.69083e-19        20000
14.235  8.65614e-19        20000
14.236  8.62158e-19        20000
14.237  8.58717e-19        20000
14.238  8.55289e-19        20000
14.239  8.51874e-19        20000
14.24  8.48474e-19        20000
14.241  8.45087e-19        20000
14.242  8.41713e-19        20000
14.243  8.38353e-19        20000
14.244  8.35006e-19        20000
14.245  8.31673e-19        20000
14.246  8.28353e-19        20000
14.247  8.25046e-19        20000
14.248  8.21752e-19        20000
14.249  8.18472e-19        20000
14.25  8.15205e-19        20000
14.251   8.1195e-19        20000
14.252  8.08709e-19        20000
14.253  8.05481e-19        20000
14.254  8.02265e-19        20000
14.255  7.99062e-19        20000
14.256  7.95873e-19        20000
14.257  7.92695e-19        20000
14.258  7.89531e-19        20000
14.259  7.86379e-19        20000
14.26   7.8324e-19        20000
14.261  7.80113e-19        20000
14.262  7.76999e-19        20000
14.263  7.73897e-19        20000
14.264  7.70808e-19        20000
14.265  7.67731e-19        20000
14.266  7.64666e-19        20000
14.267  7.61613e-19        20000
14.268  7.58573e-19        20000
14.269  7.55545e-19        20000
14.27  7.52529e-19        20000
14.271  7.49525e-19        20000
14.272  7.46532e-19        20000
14.273  7.43552e-19        20000
14.274  7.40584e-19        20000
14.275  7.37628e-19        20000
14.276  7.34683e-19        20000
14.277   7.3175e-19        20000
14.278  7.28829e-19        20000
14.279  7.25919e-19        20000
14.28  7.23022e-19        20000
