  t         w[0]         w[1]
28.91      31.9045      2033.63
28.92      31.5689      2023.88
28.93      31.2429      2014.16
28.94      30.9262      2004.49
28.95      30.6187      1994.86
28.96      30.3201      1985.27
28.97      30.0301      1975.73
28.98      29.7486      1966.23
28.99      29.4752      1956.77
 29      29.2099      1947.35
29.01      28.9525      1937.98
29.02      28.7027      1928.65
29.03      28.4603      1919.36
29.04      28.2252      1910.11
29.05      27.9972       1900.9
29.06      27.7762      1891.74
29.07      27.5619      1882.61
29.08      27.3543      1873.53
29.09      27.1532      1864.49
29.1      26.9584       1855.5
29.11      26.7698      1846.54
29.12      26.5873      1837.62
29.13      26.4107      1828.75
29.14      26.2399      1819.92
29.15      26.0749      1811.12
29.16      25.9154      1802.37
29.17      25.7614      1793.66
29.18      25.6128      1784.99
29.19      25.4694      1776.36
29.2      25.3312      1767.77
29.21       25.198      1759.22
29.22      25.0699      1750.71
29.23      24.9466      1742.24
29.24      24.8281      1733.81
29.25      24.7144      1725.42
29.26      24.6053      1717.06
29.27      24.5007      1708.75
29.28      24.4006      1700.48
29.29       24.305      1692.25
29.3      24.2137      1684.05
29.31      24.1267      1675.89
29.32       24.044      1667.78
29.33      23.9653       1659.7
29.34      23.8908      1651.66
29.35      23.8204      1643.65
29.36      23.7539      1635.69
29.37      23.6915      1627.76
29.38      23.6329      1619.88
29.39      23.5781      1612.02
29.4      23.5272      1604.21
29.41        23.48      1596.44
29.42      23.4366       1588.7
29.43      23.3969         1581
29.44      23.3608      1573.33
29.45      23.3283       1565.7
29.46      23.2995      1558.11
29.47      23.2742      1550.56
29.48      23.2524      1543.04
29.49      23.2341      1535.56
29.5      23.2193      1528.11
29.51       23.208       1520.7
29.52      23.2001      1513.33
29.53      23.1956      1505.99
29.54      23.1946      1498.69
29.55      23.1968      1491.42
29.56      23.2025      1484.19
29.57      23.2115      1476.99
29.58      23.2239      1469.83
29.59      23.2395       1462.7
29.6      23.2585      1455.61
29.61      23.2808      1448.55
29.62      23.3064      1441.53
29.63      23.3353      1434.54
29.64      23.3675      1427.59
29.65       23.403      1420.67
29.66      23.4418      1413.78
29.67      23.4839      1406.93
29.68      23.5292      1400.11
29.69      23.5779      1393.32
29.7      23.6299      1386.57
29.71      23.6851      1379.85
29.72      23.7437      1373.16
29.73      23.8056      1366.51
29.74      23.8708      1359.89
29.75      23.9394       1353.3
29.76      24.0113      1346.74
29.77      24.0866      1340.22
29.78      24.1652      1333.73
29.79      24.2473      1327.27
29.8      24.3328      1320.84
29.81      24.4217      1314.44
29.82       24.514      1308.08
29.83      24.6099      1301.75
29.84      24.7092      1295.45
29.85      24.8121      1289.18
29.86      24.9185      1282.94
29.87      25.0284      1276.73
29.88       25.142      1270.56
29.89      25.2592      1264.41
29.9        25.38      1258.29
29.91      25.5046      1252.21
29.92      25.6328      1246.16
29.93      25.7649      1240.13
29.94      25.9007      1234.14
29.95      26.0403      1228.17
29.96      26.1838      1222.24
29.97      26.3312      1216.34
29.98      26.4826      1210.46
29.99       26.638      1204.62
 30      26.7974       1198.8
30.01      26.9608      1193.01
30.02      27.1284      1187.26
30.03      27.3002      1181.53
30.04      27.4762      1175.83
30.05      27.6565      1170.16
30.06      27.8411      1164.51
30.07      28.0301       1158.9
30.08      28.2236      1153.31
30.09      28.4216      1147.76
30.1      28.6241      1142.23
30.11      28.8312      1136.73
30.12       29.043      1131.25
30.13      29.2596      1125.81
30.14       29.481      1120.39
30.15      29.7073         1115
30.16      29.9385      1109.64
30.17      30.1748       1104.3
30.18      30.4161         1099
30.19      30.6627      1093.72
30.2      30.9145      1088.46
30.21      31.1716      1083.23
30.22      31.4342      1078.03
30.23      31.7022      1072.86
30.24      31.9758      1067.71
30.25      32.2552      1062.59
30.26      32.5402       1057.5
30.27      32.8311      1052.43
30.28       33.128      1047.39
30.29      33.4309      1042.37
30.3        33.74      1037.38
30.31      34.0553      1032.42
30.32       34.377      1027.48
30.33      34.7051      1022.57
30.34      35.0398      1017.68
30.35      35.3812      1012.82
30.36      35.7293      1007.98
30.37      36.0844      1003.17
30.38      36.4465      998.386
30.39      36.8157      993.625
30.4      37.1922      988.888
30.41      37.5761      984.177
30.42      37.9676       979.49
30.43      38.3667      974.828
30.44      38.7736      970.191
30.45      39.1884      965.578
30.46      39.6113      960.989
30.47      40.0425      956.425
30.48       40.482      951.884
30.49      40.9301      947.368
30.5      41.3869      942.876
30.51      41.8525      938.408
30.52      42.3271      933.963
30.53      42.8109      929.542
30.54       43.304      925.145
30.55      43.8067      920.772
30.56       44.319      916.422
30.57      44.8413      912.095
30.58      45.3736      907.791
30.59      45.9162      903.511
30.6      46.4692      899.254
30.61      47.0329       895.02
30.62      47.6074      890.809
30.63       48.193      886.621
30.64      48.7899      882.456
30.65      49.3983      878.313
30.66      50.0184      874.193
30.67      50.6505      870.096
30.68      51.2947      866.021
30.69      51.9513      861.969
30.7      52.6206      857.939
30.71      53.3028      853.931
30.72      53.9982      849.945
30.73       54.707      845.982
30.74      55.4295      842.041
30.75      56.1659      838.122
30.76      56.9166      834.225
30.77      57.6817      830.349
30.78      58.4617      826.496
30.79      59.2568      822.664
30.8      60.0673      818.854
30.81      60.8935      815.066
30.82      61.7357      811.299
30.83      62.5943      807.554
30.84      63.4696       803.83
30.85      64.3618      800.128
30.86      65.2715      796.447
30.87      66.1988      792.787
30.88      67.1443      789.149
30.89      68.1081      785.531
30.9      69.0908      781.935
30.91      70.0927       778.36
30.92      71.1142      774.806
30.93      72.1557      771.273
30.94      73.2176      767.761
30.95      74.3004       764.27
30.96      75.4044        760.8
30.97      76.5301      757.351
30.98      77.6779      753.922
30.99      78.8484      750.514
 31      80.0419      747.127
31.01       81.259      743.761
31.02      82.5001      740.415
31.03      83.7658      737.089
31.04      85.0566      733.785
31.05      86.3729      730.501
31.06      87.7153      727.237
31.07      89.0844      723.994
31.08      90.4807      720.771
31.09      91.9048      717.569
31.1      93.3572      714.387
31.11      94.8387      711.225
31.12      96.3497      708.084
31.13      97.8909      704.963
31.14       99.463      701.862
31.15      101.067      698.782
31.16      102.702      695.722
31.17      104.371      692.682
31.18      106.073      689.663
31.19      107.809      686.663
31.2      109.581      683.684
31.21      111.388      680.726
31.22      113.231      677.787
31.23      115.112      674.869
31.24      117.031      671.971
31.25      118.988      669.093
31.26      120.986      666.235
31.27      123.024      663.398
31.28      125.103       660.58
31.29      127.224      657.783
31.3      129.389      655.007
31.31      131.598       652.25
31.32      133.852      649.514
31.33      136.152      646.798
31.34      138.499      644.103
31.35      140.894      641.428
31.36      143.338      638.773
31.37      145.832      636.139
31.38      148.377      633.525
31.39      150.975      630.932
31.4      153.626      628.359
31.41      156.332      625.807
31.42      159.093      623.275
31.43      161.911      620.764
31.44      164.788      618.273
31.45      167.724      615.804
31.46       170.72      613.355
31.47      173.779      610.927
31.48      176.901      608.519
31.49      180.088      606.133
31.5       183.34      603.768
31.51      186.661      601.424
31.52       190.05      599.101
31.53       193.51      596.799
31.54      197.042      594.519
31.55      200.647       592.26
31.56      204.328      590.022
31.57      208.085      587.806
31.58      211.921      585.612
31.59      215.837      583.439
31.6      219.834      581.289
31.61      223.916       579.16
31.62      228.083      577.053
31.63      232.337      574.969
31.64       236.68      572.907
31.65      241.114      570.867
31.66      245.642       568.85
31.67      250.264      566.855
31.68      254.984      564.884
31.69      259.802      562.935
31.7      264.722      561.009
31.71      269.746      559.107
31.72      274.875      557.228
31.73      280.113      555.373
31.74       285.46      553.541
31.75       290.92      551.734
31.76      296.496       549.95
31.77      302.189      548.191
31.78      308.002      546.456
31.79      313.937      544.746
31.8      319.998      543.061
31.81      326.187      541.401
31.82      332.506      539.766
31.83      338.959      538.157
31.84      345.548      536.574
31.85      352.277      535.016
31.86      359.147      533.485
31.87      366.162      531.981
31.88      373.326      530.503
31.89      380.641      529.053
31.9       388.11      527.629
31.91      395.738      526.234
31.92      403.526      524.866
31.93      411.478      523.527
31.94      419.599      522.216
31.95      427.891      520.934
31.96      436.357      519.682
31.97      445.003      518.459
31.98       453.83      517.266
31.99      462.844      516.103
 32      472.047      514.971
32.01      481.444      513.871
32.02      491.039      512.802
32.03      500.836      511.764
32.04      510.838       510.76
32.05      521.051      509.788
32.06      531.478       508.85
32.07      542.123      507.945
32.08      552.992      507.075
32.09      564.088      506.239
32.1      575.416      505.439
32.11      586.981      504.675
32.12      598.787      503.947
32.13      610.839      503.257
32.14      623.143      502.604
32.15      635.702      501.989
32.16      648.522      501.414
32.17      661.608      500.878
32.18      674.965      500.382
32.19      688.598      499.927
32.2      702.512      499.514
32.21      716.714      499.143
32.22      731.207      498.816
32.23      745.999      498.532
32.24      761.093      498.293
32.25      776.496        498.1
32.26      792.214      497.954
32.27      808.251      497.855
32.28      824.615      497.804
32.29       841.31      497.803
32.3      858.343      497.852
32.31       875.72      497.953
32.32      893.446      498.106
32.33      911.527      498.313
32.34       929.97      498.574
32.35      948.781      498.891
32.36      967.966      499.266
32.37       987.53      499.698
